address;victim_fanin;drain_txs;btc_from_victims;first_seen;last_seen
bc1qstjcrq2xdjz9y0cshn87h20y40ju4p3at0ex4k;5;4;0.04704239;05.08.2024;16.09.2024
3PH1uqzdRbvbWMTwoZAhqvJVQ7poXbsLVk;5;1;0.04623002;11.07.2025;11.07.2025
bc1qn3pmty6aduplvlpnfujp8a2z27wmfq3ve27v3u;5;1;0.04541026;06.12.2022;06.12.2022
bc1qs475kqafjcj3qwclhn8z6gsnj03wy8a423qklq;5;1;0.045;08.08.2025;08.08.2025
bc1qtfdzc882nn4sszcjfs2fcs0lfle7j5szasyg44;5;2;0.04128146;01.08.2026;01.08.2026
3EUpj8tekJvHGxpd6ait6D9mNk63tJ2oP8;5;1;0.04044937;17.05.2022;17.05.2022
UNKNOWN:002078f2cbb49d8b890dab94b9df23204056573f;5;1;0.04;20.02.2025;20.02.2025
bc1qhplhfzs9j56wy9un9g2a84653e7gey7egxrzhr;5;1;0.04;24.10.2023;24.10.2023
UNKNOWN:002061df68c6e88949f3460e3d11d46ee6e01f4b;5;4;0.03626556;17.06.2024;17.06.2024
bc1qz2jez94k9ycxzlfu75flwa3tk40ryvdralrsw6;5;1;0.03524649;31.07.2026;31.07.2026
1BBoYkuQeHKKtkG5tXARKE72q5J1BAfM8Z;5;2;0.03408;05.12.2024;05.12.2024
bc1qz8258vutke2j3gu5d6ddf3j5kgc4m53jpkfnyg;5;1;0.03342531;29.06.2023;29.06.2023
bc1qal2nwkt0zt7vvr20vqpdyj5gwt73gy6lnnrshh;5;1;0.03332021;31.07.2026;31.07.2026
35Me5tMMZBvGP88R9LmQw1r3W5uMvLLe9B;5;1;0.03278015;22.05.2024;22.05.2024
bc1q92gwnl0j3kwrlwslrx8xl55urpnmt7uxplktl8;5;1;0.03188646;22.04.2024;22.04.2024
bc1qgaej36yvrd3rswfxk0z4vuwn20fyre2fztjdqx;5;1;0.03188646;22.04.2024;22.04.2024
bc1q2a4pwj7tsd9pwx20chu8mvva8cl6dtrn0622yj;5;1;0.03188646;22.04.2024;22.04.2024
bc1qa2jrke4u6r54fsn38ashkajnlw75edt50w8xfu;5;1;0.03188646;22.04.2024;22.04.2024
bc1pqq7hwljg9pjq6pemsu8era0udannr4vjgmx98x3afeda77z68qesh393ak;5;1;0.03188646;22.04.2024;22.04.2024
bc1ppmklpwcvch3t7xztzcrtqf8gyruu792zn5h99759t47slp3p904qj7lyeh;5;1;0.03188646;22.04.2024;22.04.2024
bc1pplrvmejzf3e7gsk7w742tenwj68h5ac2p8q7nwsupurl8fl8zgysa5u867;5;1;0.03188646;22.04.2024;22.04.2024
bc1pze8chktq7fse7uau9wnkuld7s28lj46eqnmg7errwkyq3xsn4h0q44kywg;5;1;0.03188646;22.04.2024;22.04.2024
bc1pg4cx0z66dc4s200xwkqld76mrpe3dyh0qtfu065gvw95ta3wqctqpvxkur;5;1;0.03188646;22.04.2024;22.04.2024
bc1pfdtz3smkg9pufl2hrhq2geuslhjnvw8t8cy79j4x0swgxpw4ep9q3z8t3v;5;1;0.03188646;22.04.2024;22.04.2024
bc1pvv0v2wsrrc0fm6g43vdwu5z27ggr905yw69up8chx8ryeet0z3rsnv3jlu;5;1;0.03188646;22.04.2024;22.04.2024
bc1pdc3pys3nel55v690lmr4ftamr9ut0amngvmgh27t0dr3c2qjc2mq2xekwa;5;1;0.03188646;22.04.2024;22.04.2024
bc1pe3rk3cq2xqcqxjarqqkvwx5jpkyaptk3r25dtq3qxklgt0ndzhpq33ymjl;5;1;0.03188646;22.04.2024;22.04.2024
bc1parf8amkccyrtylgauu4j56wqs3n6x490gd0yv6wu7lnct8ncumes5yhhmj;5;1;0.03188646;22.04.2024;22.04.2024
bc1pa3qwsj3qdkxcyuqn8wchjxaafsqzjzsagy35f4ewmy6rsj0h07qsrsqsu2;5;1;0.03188646;22.04.2024;22.04.2024
bc1pl3zk5d63vq83ajs6yruz6xmf4lv3mrfl4a7djnxn6qc4sf2t8unqp6cxh3;5;1;0.03188646;22.04.2024;22.04.2024
bc1q8xrd93c4c7sznhe2ujtjn8qxfmznxppjdd434s;5;3;0.03141303;01.10.2024;10.10.2024
3AkuR4su1qhi8ijWyVwc5sRKQSw5aLjY1r;5;1;0.02780781;26.03.2022;26.03.2022
bc1qnt2na6y90epytyjj5s89938nfxgeymky9v8xrc;5;1;0.0273;03.06.2022;03.06.2022
bc1puhqx0fctcmzvg570rjrh9anmmj9ca4m8x22y96yctf07ms58lqtq0vv35t;5;1;0.02610938;29.03.2025;29.03.2025
bc1qde7sqm6p44p9d4kyws7fnq30jc3gwxmu6z8ja4;5;1;0.02405032;24.03.2022;24.03.2022
bc1q0q40mc8mfaaj8t85eh2ygqjzhlk5mhvza8f3vg;5;1;0.02379;29.03.2025;29.03.2025
bc1quwl30rz8et88xdm227hvnfpm5vmepddf5gk9rm;5;1;0.02293214;11.01.2023;11.01.2023
bc1q5jjyde0tlzs600amldefexwurwn9y2zk67vdl4;5;1;0.02186685;25.02.2023;25.02.2023
bc1qsjf6p3ysgsdqw6eddcz95mpza7pxead8pzn2yc;5;1;0.0215;08.11.2024;08.11.2024
bc1qpnq384lfqhu34xnv7ruzm7u4twg2ffdp56asa4;5;1;0.02097152;22.04.2024;22.04.2024
bc1qy7s7kehms4m6sy94k0spjnvaj7jp8zne46vgcc;5;1;0.02097152;22.04.2024;22.04.2024
bc1qf9y90g20vs8xmx2uzpxxr2hccd0uxauhkas3lw;5;1;0.02097152;22.04.2024;22.04.2024
bc1qud3lxn2mpmv0vmgest7ge3zzpklr7j9ph3vjs3;5;1;0.02097152;22.04.2024;22.04.2024
bc1pq55mvvj65jue90mnrndajz6vunu75hrex4z7j8nmwt3yw7z92w2sexddxp;5;1;0.02097152;22.04.2024;22.04.2024
bc1px3v4ntplp9twa5a6t7xtd5l7xndsz9sq0zk7jmvtp3jzn869ak2sk4agea;5;1;0.02097152;22.04.2024;22.04.2024
bc1p8x0mc4d3a5fu0wczw3jnjhec7ptd0gqtlv4qs0txwuyan4wzm2lqsgtau2;5;1;0.02097152;22.04.2024;22.04.2024
bc1pvkqw089q9mzzfx4p3l9hgrj3w8e5wex8jv5mxzqst0cswhmj0zmqytmdug;5;1;0.02097152;22.04.2024;22.04.2024
bc1q28f89ll33lqwgeemza6sflvvyje273k46t7y05;5;1;0.0207701;31.07.2026;31.07.2026
bc1qdjjm3j966q682halghtm7yajv7e30lm5ag9ndk;5;1;0.02063315;31.07.2026;31.07.2026
bc1qh3krn9ml4zf5nuw500kjue8rfctvux8e57ag5p;5;1;0.02;28.11.2022;28.11.2022
bc1qpgpanflhljz0m0z2kagkdcuc9q8879umxqfmjf;5;1;0.01996468;31.07.2026;31.07.2026
bc1qq63dv0xhdnfqwkqwxyvk7kuk0wgklmlpemg32v;5;1;0.01594323;22.04.2024;22.04.2024
bc1qxfspvjwnt0dz7ea3meswv5h9jqevlfrc5admat;5;1;0.01594323;22.04.2024;22.04.2024
bc1qte90xwpw554n0g4y4gatr95szy78768uy0yc4v;5;1;0.01594323;22.04.2024;22.04.2024
bc1qd26dslnczx5xanzg5vlelk3tly77z5e2gd0kjz;5;1;0.01594323;22.04.2024;22.04.2024
bc1qdcxr6s5zsa4yts4gmmfqk6m9gluprqvx3c70fg;5;1;0.01594323;22.04.2024;22.04.2024
bc1q0c6sxrk54fm9a7k90y0jcx60jlsv22xnhlez5f;5;1;0.01594323;22.04.2024;22.04.2024
bc1qnph2q55gun7f0hc2jugfzjx3c4zy49gtlvc4sv;5;1;0.01594323;22.04.2024;22.04.2024
bc1qmwx9wrzhxeyzj5qyk76tlwc9ukex0x2yl5ffaw;5;1;0.01594323;22.04.2024;22.04.2024
bc1qawnskh0h7h085zffyl40z5r9ns6jln8m6qu95u;5;1;0.01594323;22.04.2024;22.04.2024
bc1pxxwutvs829qtcx5lx3v7ws0tr34vdruyz734e5azuul35nqwpx3s36pmte;5;1;0.01594323;22.04.2024;22.04.2024
bc1pf4wel5lrpt8u0tdtc7qt08wpwkcqy3af0fmsn7d0h22uvf5m9l5sk25ckz;5;1;0.01594323;22.04.2024;22.04.2024
bc1pw24a3r9xc2ff29qkv4txrm0exagn8gthy6r2akmzyc5xvv3w9rmqn8xhfx;5;1;0.01594323;22.04.2024;22.04.2024
bc1pnkc5h02szg3ffp5a2zvjw92svcg8h4me2xxc769kfya4sj55yuuqhn9pph;5;1;0.01594323;22.04.2024;22.04.2024
bc1p68al956cf7mwzesksz7mva3r4slgvefuy7ruzcyfse4lpe3r64eqwxu4h4;5;1;0.01594323;22.04.2024;22.04.2024
bc1qfr0x73fnyqxwfzrn7kz8ted6sgnhkt227rc2v8;5;1;0.01503;09.01.2025;09.01.2025
bc1qwxm29xw2l7n6ph63zy63uqq4stdn6p9dneztl0;5;1;0.015;24.11.2021;24.11.2021
bc1qa5ryamjv47dz3mu7nnqj4q92m93tazf920c5ql;5;1;0.012;30.05.2022;30.05.2022
bc1q2myemcvkkjhgt3mscxqrz29gws2e5qhq80avxt;5;1;0.01191046;17.05.2021;17.05.2021
bc1q0y3vvazh5p239lrn7a5p6ntrqtf3wcnfv7xhad;5;1;0.01169195;29.04.2026;29.04.2026
bc1qnqdty2vpx6daqctx8a7klgqlxr55aqntkz67rf;5;1;0.01139149;22.04.2024;22.04.2024
bc1qafcfkxqmq657xxpr6fkuqeafx394e4kalgqkfw;5;1;0.011;19.06.2022;19.06.2022
bc1qzlz3p6nr854ymee4yvw2sdnkuvqp4544w8zgal;5;1;0.01062882;22.04.2024;22.04.2024
bc1q0fjwm6g4fnzcpk9mxj8s7kcr9hzp8xe3vn7px6;5;1;0.01062882;22.04.2024;22.04.2024
bc1qng64c6ekwrfptl8l96gfhf9054ytz7mtx9ucqf;5;1;0.01062882;22.04.2024;22.04.2024
bc1qhed098p5932pghjd933w8su758hfl0l4lk33y9;5;1;0.01062882;22.04.2024;22.04.2024
bc1p2rw3hl3cmzkcfkvvyuem4ff9h4c547f3dzqnahs65x0lhmr84h7q9x7e87;5;1;0.01062882;22.04.2024;22.04.2024
bc1pw5h9hkwjwsvzwhnla07jsjudzqel73vccrmt7uqegx6echrqk5dq9khn93;5;1;0.01062882;22.04.2024;22.04.2024
bc1qlfw70ncvlgttg0y95r4ex4nlfpjauxy00jppq8;5;5;0.01020197;13.05.2024;19.06.2024
16Kzr7ocw1pTDhR5FL5vvFWmiSz4iFpygS;5;1;0.01;19.10.2022;19.10.2022
bc1qy20tlyvj2spmqj2jvs0n6lynxsjfncpsqenydg;5;1;0.01;03.03.2023;03.03.2023
bc1q4why2ltsvzruw7w5a96j0rvuufxkwxfwejuwa6;5;1;0.00775999;23.11.2021;23.11.2021
3P1G1A6bZLausUtVHeVeqwVhkZoCheaeRv;5;1;0.00758446;22.11.2022;22.11.2022
bc1qvct03efa46puktknrqelktarar4n5ys6rx48xd;5;1;0.0075;07.03.2025;07.03.2025
13XhZYidP7Pouvnqu7JCPwV9jw9jjEdTZp;5;4;0.00690571;22.02.2023;16.08.2023
bc1qshq6dzmzresttkg8x4qcslj29tm6qffmer67uf;5;1;0.00675;11.01.2023;11.01.2023
bc1qpthy5ur5q08qkczxgz7dv0l0lj0xqf5ygptyke;5;1;0.00580497;22.04.2024;22.04.2024
bc1qgh7q89ncw8k86y8smxgnsn9mlwtgsqxpeymntw;5;1;0.00531441;22.04.2024;22.04.2024
bc1qdavtrju7f38823jy4zfy9kvh9w77vdueu29pk0;5;1;0.00531441;22.04.2024;22.04.2024
bc1q4d3k8lm0u2vddrt5usyp77t4zd5pxj6j29lmnd;5;1;0.00531441;22.04.2024;22.04.2024
bc1qhwp2we6zwlwq9pju9zlj280rfjwhca7etdyrcd;5;1;0.00531441;22.04.2024;22.04.2024
bc1qu5f6kazvz3gevuptgeqdzgd0pj80tfhns47gjc;5;1;0.00531441;22.04.2024;22.04.2024
bc1p9vlsslul2lju662g6y48d7uuthv83tnc89sduav2a47vuphmfnusa7xzqn;5;1;0.00531441;22.04.2024;22.04.2024
bc1p3nepkucpjw7wk5x4ucsqyw477p6lc5l3xcxg4q5fvaddpdynhn8s34zzmc;5;1;0.00531441;22.04.2024;22.04.2024
1Jn7AEXG8mkjPp1VvfJNpDMqbBzQAPrcXX;5;1;0.00521185;08.11.2022;08.11.2022
bc1qg955gxwqcn95y23veafmxf7wc49maekkwv9dss;5;1;0.00482266;28.11.2023;28.11.2023
1NVVLyy745iW4gYXHTSg9uHfTjScE82VT;5;2;0.00454772;23.04.2023;22.05.2023
bc1qtfn74q5tt0hmd8gckw8mughjp87xjc3dhw6cmw;5;1;0.00386423;26.07.2026;26.07.2026
bc1qp52zlwgzgcpmk8trundf9rvgxjck4gs8nv7tg8;5;1;0.00354294;22.04.2024;22.04.2024
bc1qzqr2ug6gxv83y8ctdahyv50kz9aalagj3r7upr;5;1;0.00354294;22.04.2024;22.04.2024
bc1qrkhle5rjx5nrdxntukkan4cshgsjtz2umaa84a;5;1;0.00354294;22.04.2024;22.04.2024
bc1q950sztud76skg62adrvvlhgzs7hlguhh579wrt;5;1;0.00354294;22.04.2024;22.04.2024
bc1qvklh68qgx9ul4rnccdml0ehzzqrjsy5qt60h2z;5;1;0.00354294;22.04.2024;22.04.2024
bc1qmcmgs7eyssrckerfqf3d85mj76dthnz6j0c2dd;5;1;0.00354294;22.04.2024;22.04.2024
bc1q7vl4lw3pe73554d70jkj2frwz9w278kwz7z0dv;5;1;0.00354294;22.04.2024;22.04.2024
bc1psd2xvtauswhva9xkdm59nmqt6qty7qv843lfm9nc2qzmeyrmjg9q2hexru;5;1;0.00354294;22.04.2024;22.04.2024
bc1pemf7423f0m3j2mra5vd9e7ja68mvc0qknypasmq4wysv6t7suz6qjeq0eu;5;1;0.00354294;22.04.2024;22.04.2024
bc1qd55838l8ecrtj97n8nm325v0ts9c33feqh9sku;5;1;0.0027198;13.10.2022;13.10.2022
bc1qvhc02nvgckcfe6aqaesn4z7ws55csnj59c5sru;5;1;0.00262144;22.04.2024;22.04.2024
bc1q4pm8ma2ntkc6rwm2kjsq6yfydvp7k2s7d9c205;5;1;0.00262144;22.04.2024;22.04.2024
bc1pz03nlvaqjvt243lul4r3cxnuqfsmq43cu764c2v3fqvkh7x6le9spv5vcl;5;1;0.00262144;22.04.2024;22.04.2024
bc1ptekvn8cqu039mcjezlfstmsz5dkjl6s8n9ctazkfdp78k2zvtntqj206u0;5;1;0.00262144;22.04.2024;22.04.2024
bc1p33332ftmkpv68zkrxjnfy8pgfz8f50adw3zcjyncl5ctd9shvz6qekkuze;5;1;0.00262144;22.04.2024;22.04.2024
bc1pklep9x0qyjjxmpcxglwpnlmcaegkd7lvtg4fp25v5khr8nvjrvaqd4upwd;5;1;0.00262144;22.04.2024;22.04.2024
13eAub3Pf7X97C9pBfgE7NkmkZS2LphHFv;5;1;0.002178;04.05.2025;04.05.2025
bc1qp2dzh4q9t6jeq8r4f0n095j5qpnz5vafyyqu9k;5;2;0.00200907;30.08.2022;30.08.2022
bc1qyzp9ge28hxmefw6tar2tw2za0k4um0tzquqfp9;5;1;0.002;22.04.2024;22.04.2024
bc1q9aytx98xfzvf2s4s4t8jfyfzycsw5ntm53wlv8;5;1;0.002;22.04.2024;22.04.2024
bc1q2rvq4lnazyxfs949n7udjhgtkd7xc9sulsz6ut;5;1;0.002;22.04.2024;22.04.2024
bc1qvss222jwccguvgdlcgkf9jgfkcd2m6w9tl00dv;5;1;0.002;22.04.2024;22.04.2024
bc1qd7zxyqufpkmtn5jdwj08p4l3740dm70ax953k0;5;1;0.002;22.04.2024;22.04.2024
bc1qjzgk4ggd33m2yq24c039dv5mhlykzvcplde8gq;5;1;0.002;22.04.2024;22.04.2024
bc1q5rcwtn97qlynl6ak53y7pv339pfqk0d4u74mmh;5;1;0.002;22.04.2024;22.04.2024
bc1q5t3l0fwlu7n3tmq0htlkafuwj7h26cdaw8ka27;5;1;0.002;22.04.2024;22.04.2024
bc1q4mdvpd0553f8m0wu5zh54tk6a2wxg3d67ytp20;5;1;0.002;22.04.2024;22.04.2024
bc1qc8rtgvsg9y7frta777gxtppshylswledhg5fwu;5;1;0.002;22.04.2024;22.04.2024
bc1q7pnhhhv4w7v7z0l372xxd2vtclun52s9yqhs49;5;1;0.002;22.04.2024;22.04.2024
bc1pyzgevpa5vmykm8eg07xfg8ztjl2sgvg88s3xdrvtrjz9wt73h92q00qyzc;5;1;0.002;22.04.2024;22.04.2024
bc1pn606tcvadqqt7dacgfcsct4yvyfqx70zg8yr8fee8pr70ar4avuqessqhn;5;1;0.002;22.04.2024;22.04.2024
bc1qll0xn6twecdfg7myjh53ds4l42yd388t33fq4q;5;1;0.00183042;07.01.2023;07.01.2023
37m2n2ae3TQpr4JJKRcKRKsRf8xtsgTpdN;5;1;0.00141952;27.12.2021;27.12.2021
bc1qx4wrngdx2rn3mp7u7cn6r68042usga0uy7pkv8;5;1;0.00131072;22.04.2024;22.04.2024
bc1q04h3829fwcyduft35sg5y2p4sf7l0sx2q66hvr;5;1;0.00131072;22.04.2024;22.04.2024
bc1pva7ktdqtdd7eyd5h8vkwetz8004ta2w7txtu6n5gv5ugw6lqlvxqgre8tq;5;1;0.00131072;22.04.2024;22.04.2024
bc1p6k6n7zerakx96qcf6pu79qc75q9m3qw2x7wjh7kuw8jv9qs3jrzq25mnnm;5;1;0.00131072;22.04.2024;22.04.2024
bc1p6lf0h23rqhvjlmvqh3twjdam4cpkqlazc3wrnesc03cgnzjxmhpq9uvzm9;5;1;0.00131072;22.04.2024;22.04.2024
3QdPn58yAV1RLax1jakrUPsMNndtQ3QLtb;5;1;0.00128094;20.01.2024;20.01.2024
bc1qmyx85upmzyx8tk3jkp6agfqwft2swkqhlhyx88;5;4;0.00118492;09.08.2021;13.08.2021
bc1qfes4ujctvus6754wqe7gya6vrngnr0nc3v0x99;5;1;0.00118098;22.04.2024;22.04.2024
bc1qq00tqnkw8stvzr2543gyxjjulsdnqpa6wtjmtp;5;1;0.00100302;09.04.2022;09.04.2022
bc1qp6qv6zgfg6l7gdhehd0cx0zvx5n2z5u7aqazry;5;1;0.00100302;09.04.2022;09.04.2022
bc1qp64duqx40fcd4539eu8jhwe5hpv4p54zv3gsvv;5;1;0.00100302;09.04.2022;09.04.2022
bc1q93p6qtzx6m938mx8a0kf3a3k22lyaep8nne33f;5;1;0.00100302;09.04.2022;09.04.2022
bc1qxfxkg4a68x274cf23c32u3qzuwt9zdlu5v2qyv;5;1;0.00100302;09.04.2022;09.04.2022
bc1qxdjwpgrm0u2r8lfdcy475xa2ke3hlk0ql0asm3;5;1;0.00100302;09.04.2022;09.04.2022
bc1q8la83jcyyf6ctqz7stms6jn5t2znv2ghn39f7h;5;1;0.00100302;09.04.2022;09.04.2022
bc1qf24vqr3x7e09un39aqg3sl4yffm703d5cul5rv;5;1;0.00100302;09.04.2022;09.04.2022
bc1qfjsafwlucl986mp48uzvtvpndwkjveed73dmk6;5;1;0.00100302;09.04.2022;09.04.2022
bc1qje9vcvj3s2wwsc3d33sgf47lrj5872nrpsk6ku;5;1;0.00100302;09.04.2022;09.04.2022
bc1qnpz5k80cm3pxdqvjwgafr7tafr3x4srm45hfr8;5;1;0.00100302;09.04.2022;09.04.2022
bc1qnf8yxx8jcxx3uca9tc2c45gjc228rxpahq6cv4;5;1;0.00100302;09.04.2022;09.04.2022
bc1qnelxqtzd99ufcectxklzkgwe839g3yd2hsl2fw;5;1;0.00100302;09.04.2022;09.04.2022
bc1q5apq6g4zngxpkcwae3ke8hkryjj5509082dyql;5;1;0.00100302;09.04.2022;09.04.2022
bc1qk8mpdcnzxcaapmce53la8tyggeewr3v272q2lw;5;1;0.00100302;09.04.2022;09.04.2022
bc1qe2758kqwft4fkuc934z7frkaysxsv5mqhrk80r;5;1;0.00100302;09.04.2022;09.04.2022
bc1q6cdgxxh2f7pgf4uyedcphdk9y75mwetkpkvj6v;5;1;0.00100302;09.04.2022;09.04.2022
bc1qmwtvc6wx87tg3fs002ql8wqxp4kde59s3rxfcj;5;1;0.00100302;09.04.2022;09.04.2022
bc1qu2yfgx05jn3dyhaklurygx2dm5y2cxqf6zd8qy;5;1;0.00100302;09.04.2022;09.04.2022
bc1qa8u2xtz8e2yt4lvra8rjuj45uyj2qgp8kqar87;5;1;0.00100302;09.04.2022;09.04.2022
bc1qawch77pt8xa5zx4f87jrky7s9w0n66lyle9wny;5;1;0.00100302;09.04.2022;09.04.2022
bc1qajvv7c5l9nmssnh3h26tq4hp2ar3wa8aklw6je;5;1;0.00100302;09.04.2022;09.04.2022
bc1q7fvmyn5yr6uu706sggpjq7022c8u3a8zl57k2w;5;1;0.00100302;09.04.2022;09.04.2022
bc1q7km20aq7k5aqmm6uejw5qwf3kw64zpwwrcqsd7;5;1;0.00100302;09.04.2022;09.04.2022
bc1qlkm6huqsv4mvgdzrhal6f7r0r472w8sgdymw5r;5;1;0.00100302;09.04.2022;09.04.2022
bc1qgplvgk0skt8w69c0vgpn7fgf3sylflqhaunss4;5;1;0.001;22.04.2024;22.04.2024
bc1q0d8j20gj5082p86jr6k6ln7njds7843fqncj5n;5;1;0.001;22.04.2024;22.04.2024
bc1qu8zlusu4kk273eczwf4a86vjwxmratnsfglrtu;5;1;0.001;22.04.2024;22.04.2024
bc1pq204k6t9p3tcwfert8cur7n82y2nqu78d68qfzx9kuhhj2q6jscqff0c3v;5;1;0.001;22.04.2024;22.04.2024
bc1pmjupn4ftmfw035t9kewvsffaa86h50fwu87ul4sefg6ajzumazdq0jxuma;5;1;0.001;22.04.2024;22.04.2024
14ZHzohShT6ASPF9zoapWoh6UaYi5azWuR;5;3;0.00068417;10.11.2024;12.11.2024
bc1qfyrslntv8w9d88e0ld050ldnxtyg9julnyygxh;5;1;0.00065536;22.04.2024;22.04.2024
bc1qfc9ltsjznz8ymx2dd3hequdsrgn9rkzrk8e36m;5;1;0.00065536;22.04.2024;22.04.2024
bc1qmakc3rupqfxe4g8en2c4jjhgqz6uetu5evhxe7;5;1;0.00065536;22.04.2024;22.04.2024
bc1p5s6jqkjk30ecmcykqrsgtvvug4qc2xdnhshg2ek4ryyv95twh73s0wxkew;5;1;0.00065536;22.04.2024;22.04.2024
bc1qryz8yddmlmhqz40sa9ka6jphx7wj86etwqpwzp;5;1;0.00059049;22.04.2024;22.04.2024
bc1qmz9le2nprc7ls9r7merhmszl9209expewszum9;5;1;0.00059049;22.04.2024;22.04.2024
bc1p94laers29qxe5jfw6lxkjgpekj3ezps9xmg6gtus0tux0gw9fsrs5mseuj;5;1;0.00059049;22.04.2024;22.04.2024
bc1pxtjnqekqlpz4sal3nap43rl522amdct4tnfk3jh7k9cgfxj2m2psr9q7nr;5;1;0.00059049;22.04.2024;22.04.2024
bc1pf6f6zs2vlkyj4ca9s2rqghmgr73c98pn8r6zqjd845dtkxhlchlq9j6u6w;5;1;0.00059049;22.04.2024;22.04.2024
bc1pw7uzmldmp8g75695nwlt4zagdj36964vsjra9yr66h4l2mg5ddgqrwjtc4;5;1;0.00059049;22.04.2024;22.04.2024
bc1p6q552lphtvprewhe67z3ufkslfc3h4das4j3avmyg89ulyhfl9csugmyzm;5;1;0.00059049;22.04.2024;22.04.2024
bc1q49tlcs3mg4jkgjfsjfg7s3agkw2w4sfu03g897;5;1;0.0005;22.04.2024;22.04.2024
bc1pvzcs78pefvuz8xj89rupe4t2lmlqmpwglydgml2qenaww4ltxguquueswh;5;1;0.0005;22.04.2024;22.04.2024
bc1pny25zec0vf3cxl2yrld05qwh3z8xzufladc9hxwha6g5gtd44cnqmpt85j;5;1;0.0005;22.04.2024;22.04.2024
bc1qsnrsxkrfac57vh4gyt6xrq3gtyqsspt5qtn0wz;5;1;0.00039366;22.04.2024;22.04.2024
bc1pws9z5mdngkhezn8k9dc464lvcfvx4cgfx4yj6u4rzj93twrwly6qssr6a8;5;1;0.00039366;22.04.2024;22.04.2024
bc1pjzvjjvutvs2nakytgynvj7je9dtf663xt6q4qc9tprkh4ttrk36sumjdy9;5;1;0.00039366;22.04.2024;22.04.2024
bc1pahqk9t76fncm3luxj5ys6h6279r8lc2r5l8umvh4v5gx33835hfqh3sj65;5;1;0.00039366;22.04.2024;22.04.2024
bc1qpt7dc2xg4dmpm2skvcad9w6p3c6zhcfv5krv4x;5;1;0.00032768;22.04.2024;22.04.2024
bc1qktnaucjzx8a9emdgjnkud42pgc8aph2taercxe;5;1;0.00032768;22.04.2024;22.04.2024
bc1quyzkz4mj4yxknpzseqsrqvwmvl5s76dyt8t7xt;5;1;0.00032768;22.04.2024;22.04.2024
bc1p3068t7e4sy4gjm897gc4hnj9c2q9t9p9zpac2rjchxc7403tfjuskdxv8u;5;1;0.00032768;22.04.2024;22.04.2024
bc1qp2ft2tjlrk2k4kg5r4nmfefzax6q8yfhefdtys;5;1;0.0002;22.04.2024;22.04.2024
bc1qpndv7hftu5r2whmkfhhm2ga5d5a3qygt4cqc2x;5;1;0.0002;22.04.2024;22.04.2024
bc1qzsp2wlfgfere3mlmlxn824ke4mswwd2u7afqhx;5;1;0.0002;22.04.2024;22.04.2024
bc1qkrcrry8aq4jt8jhxk629ec3glcqjv2kezktfv8;5;1;0.00019683;22.04.2024;22.04.2024
bc1qpk4yplcsf0aqxvgrgzh8t9m8ftsvjzmvuvweuh;5;1;0.00016384;22.04.2024;22.04.2024
bc1qyyvprg22efphrva94reesle7f6a7jqeyh8s0m7;5;1;0.00016384;22.04.2024;22.04.2024
bc1q4ejxdj0vd9xrrdz8apstx0gdqrdmyg4yvaxj3l;5;1;0.00016384;22.04.2024;22.04.2024
bc1qlfl3xf65qj86j8j3rzchnkj73tjl4dxm587ffe;5;1;0.00016384;22.04.2024;22.04.2024
bc1ptgu3edj3aw29e3tp8ayuq3290tnj5khg2rpe05z9sjv27pg28ncsrhgw9y;5;1;0.00016384;22.04.2024;22.04.2024
bc1plywkcx55ceypnrqppjc4txddnn09yv7afmj5nfekv7dj6r32x4nsyhefur;5;1;0.00016384;22.04.2024;22.04.2024
bc1qpgvu200tnx3xhhf2v56sfukzqppx674fdu5jzu;5;1;0.00013122;22.04.2024;22.04.2024
bc1pvzx5yny8tv5m5era4pmt8mcnczsam8hp2sdr8hntgx3m5kuu3tksvgh4v2;5;1;0.00013122;22.04.2024;22.04.2024
bc1ps9e3zl7063578af0ms67llkemz02fl20gdrd9tnhhyaakj4jglqsw67fem;5;1;0.00013122;22.04.2024;22.04.2024
bc1pa3ky9dawysc974n6s8wjqk979n9nn8ctqk534yw7ftusvkgs39yqe7zvfw;5;1;0.00013122;22.04.2024;22.04.2024
3PbAdkyykTK4HbfDbzht2i4L8WjXTPsX1o;5;1;0.0001;09.05.2022;09.05.2022
bc1qdfsjfrpmllvrhlslk557n7fgyecqlmye8esyel;5;1;8.192e-05;22.04.2024;22.04.2024
bc1q8cpguylak8ezf3v8l3knf69nu6wtlj3cmm6t78;5;1;5,00E-05;09.04.2022;09.04.2022
bc1qqj50trj48xnqsck2rusulr6rjuyzrn2yhj8pya;5;1;5,00E-05;22.04.2024;22.04.2024
37bvzoSRhfbWGf2ANcEoYiPmoNzFdUaN88;4;1;30.09886074;19.07.2023;19.07.2023
1PchPNfqoryzaB8ZWiVL3PNyiHjJSJBzzw;4;3;22.79314036;15.11.2022;15.11.2022
bc1qg3yvcmkkr66f66lz2nwnc08ev6lxyfjg735776;4;1;12.0;31.10.2022;31.10.2022
bc1qace6m64vgvkmks9fgcrm8dlfn0aven6ssgp97c;4;1;9.98999435;04.03.2024;04.03.2024
1BejyDDds1eoT9PwAuAKW5xe6fGxsnqFLD;4;4;08.фев;24.07.2023;19.08.2023
1NWcdUimhT7K9UQWPFuJpjY4qJqg1RTNRB;4;4;6.88266241;09.11.2022;06.06.2023
